15130000-8;1;;Meat products;15100000-9;en;goods
15131000-5;1;;Meat preserves and preparations;15130000-8;en;goods
15131100-6;0;;Sausage-meat products;15131000-5;en;goods
15131110-9;0;;Sausage meat;15131000-5;en;goods
15131120-2;0;;Sausage products;15131000-5;en;goods
15131130-5;0;;Sausages;15131000-5;en;goods
15131134-3;0;;Black pudding and other blood sausages;15131000-5;en;goods
15131135-0;0;;Poultry sausages;15131000-5;en;goods
15131200-7;0;;Dried, salted, smoked or seasoned meat;15131000-5;en;goods
15131210-0;0;;Gammon;15131000-5;en;goods
15131220-3;0;;Bacon;15131000-5;en;goods
15131230-6;0;;Salami;15131000-5;en;goods
15131300-8;0;;Liver preparations;15131000-5;en;goods
15131310-1;0;;Pâté;15131000-5;en;goods
15131320-4;0;;Preparations of goose or duck liver;15131000-5;en;goods
15131400-9;0;;Pork products;15131000-5;en;goods
15131410-2;0;;Ham;15131000-5;en;goods
15131420-5;0;;Meatballs;15131000-5;en;goods
15131490-6;0;;Prepared pork dishes;15131000-5;en;goods
15131500-0;0;;Poultry products;15131000-5;en;goods
15131600-1;0;;Beef and veal products;15131000-5;en;goods
15131610-4;0;;Beef meatballs;15131000-5;en;goods
15131620-7;0;;Minced beef;15131000-5;en;goods
15131640-3;0;;Beefburgers;15131000-5;en;goods
15131700-2;0;;Meat preparations;15131000-5;en;goods
15200000-0;1;;Prepared and preserved fish;15000000-8;en;goods
15210000-3;1;;Fish fillets, fish livers and roe;15200000-0;en;goods
15211000-0;1;;Fish fillets;15210000-3;en;goods
15211100-1;0;;Fresh fish fillets;15211000-0;en;goods
15212000-7;0;;Fish roe;15210000-3;en;goods
15213000-4;0;;Fish livers;15210000-3;en;goods
15220000-6;1;;Frozen fish, fish fillets and other fish meat;15200000-0;en;goods
15221000-3;0;;Frozen fish;15220000-6;en;goods
15229000-9;0;;Frozen fish products;15220000-6;en;goods
15230000-9;1;;"Dried or salted fish; fish in brine; smoked fish";15200000-0;en;goods
15231000-6;0;;Dried fish;15230000-9;en;goods
15232000-3;0;;Salted fish;15230000-9;en;goods
15233000-0;0;;Fish in brine;15230000-9;en;goods
15234000-7;0;;Smoked fish;15230000-9;en;goods
15235000-4;0;;Preserved fish;15230000-9;en;goods
15240000-2;1;;Canned or tinned fish and other prepared or preserved fish;15200000-0;en;goods
15241000-9;1;;Coated, canned or tinned fish;15240000-2;en;goods
15241100-0;0;;Canned salmon;15241000-9;en;goods
15241200-1;0;;Prepared or preserved herring;15241000-9;en;goods
15241300-2;0;;Sardines;15241000-9;en;goods
15241400-3;0;;Canned tuna;15241000-9;en;goods
15241500-4;0;;Mackerel;15241000-9;en;goods
15241600-5;0;;Anchovies;15241000-9;en;goods
15241700-6;0;;Fish fingers;15241000-9;en;goods
15241800-7;0;;Coated fish preparations;15241000-9;en;goods
15242000-6;0;;Prepared fish dishes;15240000-2;en;goods
15243000-3;0;;Preparations of fish;15240000-2;en;goods
15244000-0;1;;Caviar and fish eggs;15240000-2;en;goods
15244100-1;0;;Caviar;15244000-0;en;goods
15244200-2;0;;Fish eggs;15244000-0;en;goods
15250000-5;1;;Seafood;15200000-0;en;goods
15251000-2;0;;Frozen crustaceans;15250000-5;en;goods
15252000-9;0;;Prepared or preserved crustaceans;15250000-5;en;goods
15253000-6;0;;Shellfish products;15250000-5;en;goods
15300000-1;1;;Fruit, vegetables and related products;15000000-8;en;goods
15310000-4;1;;Potatoes and potato products;15300000-1;en;goods
15311000-1;1;;Frozen potatoes;15310000-4;en;goods
15311100-2;0;;Chips or french fries;15311000-1;en;goods
15311200-3;0;;Diced, sliced and other frozen potatoes;15311000-1;en;goods
15312000-8;1;;Potato products;15310000-4;en;goods
15312100-9;0;;Instant mashed potatoes;15312000-8;en;goods
15312200-0;0;;Part-fried potato chips;15312000-8;en;goods
15312300-1;0;;Potato crisps;15312000-8;en;goods
15312310-4;0;;Flavoured potato crisps;15312000-8;en;goods
15312400-2;0;;Potato snacks;15312000-8;en;goods
15312500-3;0;;Potato croquettes;15312000-8;en;goods
15313000-5;0;;Processed potatoes;15310000-4;en;goods
15320000-7;1;;Fruit and vegetable juices;15300000-1;en;goods
15321000-4;1;;Fruit juices;15320000-7;en;goods
15321100-5;0;;Orange juice;15321000-4;en;goods
15321200-6;0;;Grapefruit juice;15321000-4;en;goods
15321300-7;0;;Lemon juice;15321000-4;en;goods
15321400-8;0;;Pineapple juice;15321000-4;en;goods
15321500-9;0;;Grape juice;15321000-4;en;goods
15321600-0;0;;Apple juice;15321000-4;en;goods
15321700-1;0;;Mixtures of unconcentrated juices;15321000-4;en;goods
15321800-2;0;;Concentrated juices;15321000-4;en;goods
15322000-1;1;;Vegetable juices;15320000-7;en;goods
15322100-2;0;;Tomato juice;15322000-1;en;goods
15330000-0;1;;Processed fruit and vegetables;15300000-1;en;goods
15331000-7;1;;Processed vegetables;15330000-0;en;goods
15331100-8;0;;Fresh or frozen vegetables;15331000-7;en;goods
15331110-1;0;;Processed root vegetables;15331000-7;en;goods
15331120-4;0;;Processed tuber vegetables;15331000-7;en;goods
15331130-7;0;;Beans, peas, peppers, tomatoes and other vegetables;15331000-7;en;goods
15331131-4;0;;Processed beans;15331000-7;en;goods
15331132-1;0;;Processed peas;15331000-7;en;goods
15331133-8;0;;Split peas;15331000-7;en;goods
15331134-5;0;;Processed tomatoes;15331000-7;en;goods
15331135-2;0;;Processed mushrooms;15331000-7;en;goods
15331136-9;0;;Processed peppers;15331000-7;en;goods
15331137-6;0;;Soybean sprouts;15331000-7;en;goods
15331138-3;0;;Truffles;15331000-7;en;goods
15331140-0;0;;Leaf and cabbage vegetables;15331000-7;en;goods
15331142-4;0;;Processed cabbage;15331000-7;en;goods
15331150-3;0;;Processed pulses;15331000-7;en;goods
15331170-9;0;;Frozen vegetables;15331000-7;en;goods
15331400-1;0;;Preserved and/or canned vegetables;15331000-7;en;goods
15331410-4;0;;Beans in tomato sauce;15331000-7;en;goods
15331411-1;0;;Baked beans;15331000-7;en;goods
15331420-7;0;;Preserved tomatoes;15331000-7;en;goods
15331423-8;0;;Canned tomatoes;15331000-7;en;goods
15331425-2;0;;Tomato purée;15331000-7;en;goods
15331427-6;0;;Concentrated tomato purée;15331000-7;en;goods
15331428-3;0;;Tomato sauce;15331000-7;en;goods
15331430-0;0;;Canned mushrooms;15331000-7;en;goods
15331450-6;0;;Processed olives;15331000-7;en;goods
15331460-9;0;;Canned vegetables;15331000-7;en;goods
15331461-6;0;;Canned sauerkraut;15331000-7;en;goods
15331462-3;0;;Canned peas;15331000-7;en;goods
15331463-0;0;;Canned shelled beans;15331000-7;en;goods
15331464-7;0;;Canned whole beans;15331000-7;en;goods
15331465-4;0;;Canned asparagus;15331000-7;en;goods
15331466-1;0;;Canned olives;15331000-7;en;goods
15331470-2;0;;Sweet corn;15331000-7;en;goods
15331480-5;0;;Provisionally preserved vegetables;15331000-7;en;goods
15331500-2;0;;Vegetables preserved in vinegar;15331000-7;en;goods
15332000-4;1;;Processed fruit and nuts;15330000-0;en;goods
15332100-5;0;;Processed fruit;15332000-4;en;goods
15332140-7;0;;Processed apples;15332000-4;en;goods
15332150-0;0;;Processed pears;15332000-4;en;goods
15332160-3;0;;Processed bananas;15332000-4;en;goods
15332170-6;0;;Rhubarb;15332000-4;en;goods
15332180-9;0;;Melons;15332000-4;en;goods
15332200-6;0;;"Jams and marmalades; fruit jellies; fruit or nut purée and pastes";15332000-4;en;goods
15332230-5;0;;Marmalades;15332000-4;en;goods
15332231-2;0;;Orange marmalade;15332000-4;en;goods
15332232-9;0;;Lemon marmalade;15332000-4;en;goods
15332240-8;0;;Fruit jellies;15332000-4;en;goods
15332250-1;0;;Fruit pastes;15332000-4;en;goods
15332260-4;0;;Nut pastes;15332000-4;en;goods
15332261-1;0;;Peanut butter;15332000-4;en;goods
15332270-7;0;;Fruit purées;15332000-4;en;goods
15332290-3;0;;Jams;15332000-4;en;goods
15332291-0;0;;Apricot jam;15332000-4;en;goods
15332292-7;0;;Blackberry jam;15332000-4;en;goods
15332293-4;0;;Blackcurrant jam;15332000-4;en;goods
15332294-1;0;;Cherry jam;15332000-4;en;goods
15332295-8;0;;Raspberry jam;15332000-4;en;goods
15332296-5;0;;Strawberry jam;15332000-4;en;goods
15332300-7;0;;Processed nuts;15332000-4;en;goods
15332310-0;0;;Roasted or salted nuts;15332000-4;en;goods
15332400-8;0;;Preserved fruits;15332000-4;en;goods
15332410-1;0;;Dried fruit;15332000-4;en;goods
15332411-8;0;;Processed currants;15332000-4;en;goods
15332412-5;0;;Processed raisins;15332000-4;en;goods
15332419-4;0;;Sultanas;15332000-4;en;goods
15333000-1;0;;Vegetable by-products;15330000-0;en;goods
15400000-2;1;;Animal or vegetable oils and fats;15000000-8;en;goods
15410000-5;1;;Crude animal or vegetable oils and fats;15400000-2;en;goods
15411000-2;1;;Animal or vegetable oils;15410000-5;en;goods
15411100-3;0;;Vegetable oils;15411000-2;en;goods
15411110-6;0;;Olive oil;15411000-2;en;goods
15411120-9;0;;Sesame oil;15411000-2;en;goods
15411130-2;0;;Groundnut oil;15411000-2;en;goods
15411140-5;0;;Coconut oil;15411000-2;en;goods
15411200-4;0;;Cooking oil;15411000-2;en;goods
15411210-7;0;;Frying oil;15411000-2;en;goods
15412000-9;1;;Fats;15410000-5;en;goods
15412100-0;0;;Animal fats;15412000-9;en;goods
15412200-1;0;;Vegetable fats;15412000-9;en;goods
15413000-6;1;;Solid residues of vegetable fats or oils;15410000-5;en;goods
15413100-7;0;;Oilcake;15413000-6;en;goods
15420000-8;1;;Refined oils and fats;15400000-2;en;goods
15421000-5;0;;Refined oils;15420000-8;en;goods
15422000-2;0;;Refined fats;15420000-8;en;goods
15423000-9;0;;Hydrogenated or esterified oils or fats;15420000-8;en;goods
15424000-6;0;;Vegetable waxes;15420000-8;en;goods
15430000-1;1;;Edible fats;15400000-2;en;goods
15431000-8;1;;Margarine and similar preparations;15430000-1;en;goods
15431100-9;0;;Margarine;15431000-8;en;goods
15431110-2;0;;Liquid margarine;15431000-8;en;goods
15431200-0;0;;Reduced or low-fat spreads;15431000-8;en;goods
15500000-3;1;;Dairy products;15000000-8;en;goods
15510000-6;1;;Milk and cream;15500000-3;en;goods
15511000-3;1;;Milk;15510000-6;en;goods
15511100-4;0;;Pasteurised milk;15511000-3;en;goods
15511200-5;0;;Sterilised milk;15511000-3;en;goods
15511210-8;0;;UHT milk;15511000-3;en;goods
15511300-6;0;;Skimmed milk;15511000-3;en;goods
15511400-7;0;;Semi-skimmed milk;15511000-3;en;goods
15511500-8;0;;Full-cream milk;15511000-3;en;goods
15511600-9;0;;Condensed milk;15511000-3;en;goods
15511700-0;0;;Milk powder;15511000-3;en;goods
15512000-0;1;;Cream;15510000-6;en;goods
15512100-1;0;;Single cream;15512000-0;en;goods
15512200-2;0;;Double cream;15512000-0;en;goods
15512300-3;0;;Clotted cream;15512000-0;en;goods
15512900-9;0;;Whipping cream;15512000-0;en;goods
15530000-2;0;;Butter;15500000-3;en;goods
15540000-5;1;;Cheese products;15500000-3;en;goods
15541000-2;0;;Table cheese;15540000-5;en;goods
15542000-9;1;;Fresh cheese;15540000-5;en;goods
15542100-0;0;;Cottage cheese;15542000-9;en;goods
15542200-1;0;;Soft cheese;15542000-9;en;goods
15542300-2;0;;Feta cheese;15542000-9;en;goods
15543000-6;1;;Grated, powdered, blue-veined and other cheese;15540000-5;en;goods
15543100-7;0;;Blue cheese;15543000-6;en;goods
15543200-8;0;;Cheddar cheese;15543000-6;en;goods
15543300-9;0;;Grated cheese;15543000-6;en;goods
15543400-0;0;;Parmesan cheese;15543000-6;en;goods
15544000-3;0;;Hard cheese;15540000-5;en;goods
15545000-0;0;;Cheese spreads;15540000-5;en;goods
15550000-8;1;;Assorted dairy products;15500000-3;en;goods
15551000-5;1;;Yoghurt and other fermented milk products;15550000-8;en;goods
15551300-8;0;;Yoghurt;15551000-5;en;goods
15551310-1;0;;Unflavoured yoghurt;15551000-5;en;goods
15551320-4;0;;Flavoured yoghurt;15551000-5;en;goods
15551500-0;0;;Buttermilk;15551000-5;en;goods
15552000-2;0;;Casein;15550000-8;en;goods
15553000-9;0;;Lactose or lactose syrup;15550000-8;en;goods
15554000-6;0;;Whey;15550000-8;en;goods
15555000-3;1;;Ice cream and similar products;15550000-8;en;goods
15555100-4;0;;Ice cream;15555000-3;en;goods
15555200-5;0;;Sorbet;15555000-3;en;goods
15600000-4;1;;Grain mill products, starches and starch products;15000000-8;en;goods
15610000-7;1;;Grain mill products;15600000-4;en;goods
15611000-4;0;;Husked rice;15610000-7;en;goods
15612000-1;1;;Cereal or vegetable flour and related products;15610000-7;en;goods
15612100-2;0;;Wheat flour;15612000-1;en;goods
15612110-5;0;;Wholemeal flour;15612000-1;en;goods
15612120-8;0;;Breadmaking flour;15612000-1;en;goods
15612130-1;0;;Plain flour;15612000-1;en;goods
15612150-7;0;;Pastry flour;15612000-1;en;goods
15612190-9;0;;Self-raising flour;15612000-1;en;goods
15612200-3;0;;Cereal flour;15612000-1;en;goods
15612210-6;0;;Corn flour;15612000-1;en;goods
15612220-9;0;;Rice flour;15612000-1;en;goods
15612300-4;0;;Vegetable flour and meal;15612000-1;en;goods
15612400-5;0;;Mixes for the preparation of baker's wares;15612000-1;en;goods
15612410-8;0;;Cake mixes;15612000-1;en;goods
15612420-1;0;;Baking mixes;15612000-1;en;goods
15612500-6;0;;Bakery products;15612000-1;en;goods
15613000-8;1;;Cereal grain products;15610000-7;en;goods
15613100-9;0;;Ground oats;15613000-8;en;goods
15613300-1;0;;Cereal products;15613000-8;en;goods
15613310-4;0;;Prepared breakfast cereals;15613000-8;en;goods
15613311-1;0;;Cornflakes;15613000-8;en;goods
15613313-5;0;;Muesli or equivalent;15613000-8;en;goods
15613319-7;0;;Puffed wheat;15613000-8;en;goods
15613380-5;0;;Rolled oats;15613000-8;en;goods
15614000-5;1;;Processed rice;15610000-7;en;goods
15614100-6;0;;Long-grain rice;15614000-5;en;goods
15614200-7;0;;Milled rice;15614000-5;en;goods
15614300-8;0;;Broken rice;15614000-5;en;goods
15615000-2;0;;Bran;15610000-7;en;goods
15620000-0;1;;Starches and starch products;15600000-4;en;goods
15621000-7;0;;Corn oil;15620000-0;en;goods
15622000-4;1;;"Glucose and glucose products; fructose and fructose products";15620000-0;en;goods
15622100-5;0;;Glucose and glucose products;15622000-4;en;goods
15622110-8;0;;Glucose;15622000-4;en;goods
15622120-1;0;;Glucose syrup;15622000-4;en;goods
15622300-7;0;;Fructose and fructose products;15622000-4;en;goods
15622310-0;0;;Fructose;15622000-4;en;goods
15622320-3;0;;Fructose preparations;15622000-4;en;goods
15622321-0;0;;Fructose solutions;15622000-4;en;goods
15622322-7;0;;Fructose syrup;15622000-4;en;goods
15623000-1;0;;Starches;15620000-0;en;goods
15624000-8;0;;Tapioca;15620000-0;en;goods
15625000-5;0;;Semolina;15620000-0;en;goods
15626000-2;0;;Custard powder;15620000-0;en;goods
15700000-5;1;;Animal feedstuffs;15000000-8;en;goods
15710000-8;1;;Prepared animal feeds for farm and other animals;15700000-5;en;goods
15711000-5;0;;Fish food;15710000-8;en;goods
15712000-2;0;;Dry fodder;15710000-8;en;goods
15713000-9;0;;Pet food;15710000-8;en;goods
15800000-6;1;;Miscellaneous food products;15000000-8;en;goods
15810000-9;1;;Bread products, fresh pastry goods and cakes;15800000-6;en;goods
15811000-6;1;;Bread products;15810000-9;en;goods
15811100-7;0;;Bread;15811000-6;en;goods
15811200-8;0;;Rolls;15811000-6;en;goods
15811300-9;0;;Croissants;15811000-6;en;goods
15811400-0;0;;Crumpets;15811000-6;en;goods
15811500-1;0;;Prepared bread products;15811000-6;en;goods
15811510-4;0;;Sandwiches;15811000-6;en;goods
15811511-1;0;;Prepared sandwiches;15811000-6;en;goods
15812000-3;1;;Pastry goods and cakes;15810000-9;en;goods
15812100-4;0;;Pastry goods;15812000-3;en;goods
15812120-0;0;;Pies;15812000-3;en;goods
15812121-7;0;;Savoury pies;15812000-3;en;goods
15812122-4;0;;Sweet pies;15812000-3;en;goods
15812200-5;0;;Cakes;15812000-3;en;goods
15813000-0;0;;Morning goods;15810000-9;en;goods
15820000-2;1;;"Rusks and biscuits; preserved pastry goods and cakes";15800000-6;en;goods
15821000-9;1;;Toasted bread products and pastry goods;15820000-2;en;goods
15821100-0;0;;Toasted bread products;15821000-9;en;goods
15821110-3;0;;Toasted bread;15821000-9;en;goods
15821130-9;0;;Crispbread;15821000-9;en;goods
15821150-5;0;;Rusks;15821000-9;en;goods
15821200-1;0;;Sweet biscuits;15821000-9;en;goods
15830000-5;1;;Sugar and related products;15800000-6;en;goods
15831000-2;1;;Sugar;15830000-5;en;goods
15831200-4;0;;White sugar;15831000-2;en;goods
15831300-5;0;;Maple sugar and maple syrup;15831000-2;en;goods
15831400-6;0;;Molasses;15831000-2;en;goods
15831500-7;0;;Sugar syrups;15831000-2;en;goods
15831600-8;0;;Honey;15831000-2;en;goods
15832000-9;0;;Sugar-manufacture waste;15830000-5;en;goods
15833000-6;1;;Sugar products;15830000-5;en;goods
15833100-7;0;;Desserts;15833000-6;en;goods
15833110-0;0;;Flans;15833000-6;en;goods
15840000-8;1;;"Cocoa; chocolate and sugar confectionery";15800000-6;en;goods
15841000-5;1;;Cocoa;15840000-8;en;goods
15841100-6;0;;Cocoa paste;15841000-5;en;goods
15841200-7;0;;Cocoa butter, fat or oil;15841000-5;en;goods
15841300-8;0;;Unsweetened cocoa powder;15841000-5;en;goods
15841400-9;0;;Sweetened cocoa powder;15841000-5;en;goods
15842000-2;1;;Chocolate and sugar confectionery;15840000-8;en;goods
15842100-3;0;;Chocolate;15842000-2;en;goods
15842200-4;0;;Chocolate products;15842000-2;en;goods
15842210-7;0;;Drinking chocolate;15842000-2;en;goods
15842220-0;0;;Chocolate bars;15842000-2;en;goods
15842300-5;0;;Confectionery;15842000-2;en;goods
15842310-8;0;;Boiled sweets;15842000-2;en;goods
15842320-1;0;;Nougat;15842000-2;en;goods
15842400-6;0;;Fruit, nuts or fruit peel preserved by sugar;15842000-2;en;goods
15850000-1;1;;Pasta products;15800000-6;en;goods
15851000-8;1;;Farinaceous products;15850000-1;en;goods
15851100-9;0;;Uncooked pasta;15851000-8;en;goods
15851200-0;0;;Prepared pasta and couscous;15851000-8;en;goods
15851210-3;0;;Prepared pasta;15851000-8;en;goods
15851220-6;0;;Stuffed pasta;15851000-8;en;goods
15851230-9;0;;Lasagne;15851000-8;en;goods
15851250-5;0;;Couscous;15851000-8;en;goods
15851290-7;0;;Canned pasta;15851000-8;en;goods
15860000-4;1;;Coffee, tea and related products;15800000-6;en;goods
15861000-1;1;;Coffee;15860000-4;en;goods
15861100-2;0;;Roasted coffee;15861000-1;en;goods
15861200-3;0;;Decaffeinated coffee;15861000-1;en;goods
15862000-8;0;;Coffee substitutes;15860000-4;en;goods
15863000-5;1;;Tea;15860000-4;en;goods
15863100-6;0;;Green tea;15863000-5;en;goods
15863200-7;0;;Black tea;15863000-5;en;goods
15864000-2;1;;Preparations of tea or maté;15860000-4;en;goods
15864100-3;0;;Teabags;15864000-2;en;goods
15865000-9;0;;Herbal infusions;15860000-4;en;goods
15870000-7;1;;Condiments and seasonings;15800000-6;en;goods
15871000-4;1;;"Vinegar; sauces; mixed condiments; mustard flour and meal; prepared mustard";15870000-7;en;goods
15871100-5;0;;Vinegar and vinegar substitutes;15871000-4;en;goods
15871110-8;0;;Vinegar or equivalent;15871000-4;en;goods
15871200-6;0;;Sauces, mixed condiments and mixed seasonings;15871000-4;en;goods
15871210-9;0;;Soya sauce;15871000-4;en;goods
15871230-5;0;;Tomato ketchup;15871000-4;en;goods
15871250-1;0;;Mustard;15871000-4;en;goods
15871260-4;0;;Sauces;15871000-4;en;goods
15871270-7;0;;Mixed condiments;15871000-4;en;goods
15871273-8;0;;Mayonnaise;15871000-4;en;goods
15871274-5;0;;Sandwich spreads;15871000-4;en;goods
15871279-0;0;;Chutney;15871000-4;en;goods
15872000-1;1;;Herbs and spices;15870000-7;en;goods
15872100-2;0;;Pepper;15872000-1;en;goods
15872200-3;0;;Spices;15872000-1;en;goods
15872300-4;0;;Herbs;15872000-1;en;goods
15872400-5;0;;Salt;15872000-1;en;goods
15872500-6;0;;Ginger;15872000-1;en;goods
15880000-0;1;;Special nutritional products;15800000-6;en;goods
15881000-7;0;;Homogenised food preparations;15880000-0;en;goods
15882000-4;0;;Dietetic products;15880000-0;en;goods
15884000-8;0;;Baby food;15880000-0;en;goods
15890000-3;1;;Miscellaneous food products and dried goods;15800000-6;en;goods
15891000-0;1;;Soups and broths;15890000-3;en;goods
15891100-1;0;;Meat soups;15891000-0;en;goods
15891200-2;0;;Fish soups;15891000-0;en;goods
15891300-3;0;;Mixed soups;15891000-0;en;goods
15891400-4;0;;Soups;15891000-0;en;goods
15891410-7;0;;Soup mixes;15891000-0;en;goods
15891500-5;0;;Broths;15891000-0;en;goods
15891600-6;0;;Stocks;15891000-0;en;goods
15891610-9;0;;Mixes for stocks;15891000-0;en;goods
15891900-9;0;;Vegetable soups;15891000-0;en;goods
15892000-7;1;;Vegetable saps, extracts, peptic substances and thickeners;15890000-3;en;goods
15892100-8;0;;Vegetable saps;15892000-7;en;goods
15892200-9;0;;Vegetable extracts;15892000-7;en;goods
15892400-1;0;;Thickeners;15892000-7;en;goods
15893000-4;1;;Dry goods;15890000-3;en;goods
